posX,posY,depth,count
59,474,2,8
59,788,2,9
59,1017,1,4
59,1169,1,3
58,1585,4,20
58,1895,10,46
58,2104,10,37
58,2114,10,37
58,2271,9,32
58,2324,9,44
58,2859,8,35
58,2891,6,25
59,2799,3,12
59,3022,3,18
60,1807,1,5
59,2295,4,25
60,1938,1,3
58,3202,7,26
58,3259,5,32
58,3318,6,30
58,3405,5,26
59,2518,4,18
58,2797,8,43
58,2870,8,43
58,3169,8,29
58,3189,7,29
59,3299,1,5
59,3361,3,18
59,3365,1,4
58,3498,5,24
60,1939,1,5
59,3244,2,11
59,3276,2,7
59,3385,2,11
60,1803,2,7
60,1813,2,7
58,3219,7,28
59,2314,5,26
59,2723,4,24
59,2761,4,18
1807,82,10,45
1807,399,9,44
1807,484,9,31
1807,634,7,39
1808,579,3,15
1808,634,4,21
1808,739,4,18
1807,925,8,43
1808,1002,3,14
1807,1166,7,40
1807,1430,6,31
1809,128,2,7
1808,162,6,24
1808,202,6,26
1808,503,7,34
1808,1033,4,23
1808,1073,4,25
1809,415,1,4
1808,1095,4,26
1808,1176,4,27
1806,1604,10,29
1808,43,7,29
1808,1596,4,21
1809,50,4,20
1807,895,9,46
1808,1205,5,29
1807,1599,8,29
1808,984,5,24
1808,1372,5,25
1808,1643,4,26
1808,1910,7,36
1806,3499,10,47
1807,2149,10,36
1807,2634,9,37
1807,2653,10,45
1808,2132,6,23
58,2220,10,30
58,2610,10,35
59,1871,9,34
9,1873,2,10
9,1890,6,24
59,1910,7,29
9,1936,1,5
59,2683,4,18
60,1970,2,7
58,2671,9,33
60,1975,2,10
59,2607,5,33
60,2080,2,11
60,2540,1,4
1808,2764,4,26
1808,2837,4,23
58,2843,10,32
60,2124,2,9
58,2514,10,40
1807,3066,8,38
1808,1875,8,41
1808,2097,4,19
1808,2433,6,34
1808,2496,5,29
1807,3033,9,41
1808,2443,6,37
1808,2964,5,21
1808,3105,4,25
1808,3153,3,15
1807,3188,9,28
1807,3327,8,34
1807,3385,8,31
1808,3444,2,9
1809,2265,1,4
1808,3046,5,26
1809,2175,2,8
1808,2176,6,27
1808,3301,3,18
1809,2361,1,3
1808,2769,5,33
1809,2815,1,5
58,2871,9,44
58,2901,9,46
59,2931,4,24
58,3034,9,44
59,2200,6,27
59,3042,4,19
59,3360,3,13
60,1983,3,13
9,1998,4,21
9,2091,2,11
9,2125,1,4
9,2197,1,3
9,2269,2,8
9,2331,1,3
9,2339,2,11
9,2340,1,5
9,2372,2,7
9,2475,1,4
9,2613,1,3
9,2692,2,11
9,2736,2,7
9,2787,2,10
9,2836,2,7
9,2887,2,7
9,3073,1,5
9,3092,2,8
9,3210,1,5
9,3299,1,4
10,2401,1,3
58,3090,9,46
59,3394,4,28
60,2730,1,4
58,3177,9,38
59,3437,3,14
58,3464,8,29
1759,78,1,3
1759,87,4,18
1759,91,10,46
9,95,2,8
1759,98,6,26
5,115,9,28
7,139,8,33
7,140,6,24
7,171,1,4
7,172,7,25
9,176,2,9
7,177,4,26
7,194,7,34
1759,207,5,27
1759,228,3,18
9,230,1,4
7,236,4,22
9,237,1,3
1759,357,1,5
9,362,3,17
1759,382,3,13
7,390,2,9
1759,412,4,23
1759,423,8,33
7,425,3,13
9,429,2,11
9,452,1,4
7,523,1,4
9,555,3,14
1759,613,1,5
9,620,3,17
9,649,1,4
7,663,2,7
1759,674,2,8
1759,691,1,4
7,730,1,4
1759,999,2,9
1760,732,1,5
7,870,1,4
8,130,3,12
8,246,1,4
1757,150,10,30
1757,298,5,21
1759,357,1,5
1757,410,7,34
1757,513,5,29
1757,659,4,28
1758,277,3,13
7,295,6,30
8,367,1,5
7,538,3,17
7,677,4,25
7,737,3,18
1759,982,3,15
1759,1008,3,13
1759,1074,1,3
1759,1273,1,5
1760,64,1,3
9,72,8,29
9,199,5,33
1760,240,1,5
1760,265,1,4
9,304,6,27
1760,318,1,5
9,428,4,18
9,436,3,17
9,445,4,27
9,455,3,13
9,477,4,28
9,502,5,29
1759,1372,2,10
1759,1604,1,3
1759,1618,2,10
1760,663,2,8
9,678,4,28
1760,725,2,9
1760,840,1,4
9,931,1,3
9,964,2,11
9,1193,2,7
9,1226,1,3
1759,1398,2,7
9,1678,1,4
10,56,2,9
10,462,2,7
9,1937,8,39
9,2038,3,18
9,2041,4,28
9,2059,4,27
10,2096,2,7
10,2110,2,9
9,2199,3,18
9,2741,3,17
9,2764,3,12
9,2956,3,17
9,2982,4,25
9,2999,3,12
9,3060,3,17
10,2308,2,9
9,3344,2,7
10,1799,2,11
9,2144,5,23
9,2255,5,24
9,2728,4,22
9,2743,3,16
9,2873,4,26
9,3098,5,33
9,3283,1,3
10,2852,3,17
10,3333,1,5
10,3457,1,5
9,3462,3,18
10,2442,3,13
9,3482,3,17
10,3275,3,13
1759,250,4,19
1759,464,3,13
1759,556,4,20
1759,878,4,19
1759,884,3,16
1759,885,3,18
1759,1175,2,8
1759,1226,2,11
1759,1433,2,9
1759,1700,2,11
1759,1814,5,21
1759,1833,4,19
1759,1864,4,23
1759,1881,1,4
1759,1887,1,5
1759,1906,1,4
1759,1965,2,8
1759,2070,4,19
1759,2103,2,7
1759,2104,3,17
1759,2282,2,8
1759,2306,3,17
1759,2307,3,12
1759,2363,2,9
1759,2561,1,4
1759,2625,3,13
1759,2646,2,7
1759,2655,1,5
1759,2692,1,5
1759,2779,2,7
1759,3158,1,3
1759,3441,1,3
1760,1894,1,5
1759,3345,2,7
1759,3468,3,12
1760,286,3,13
1760,335,3,12
1760,460,2,11
1760,517,2,9
1760,706,3,12
1760,838,2,10
1760,888,1,3
1760,1631,1,3
1760,2008,2,7
1760,2782,1,5
1760,2949,1,4
1760,3012,1,3
1760,3247,1,4
1761,143,1,3
1824,983,10,45
1825,454,9,32
1825,778,8,35
1825,1400,6,36
1824,1513,9,39
1824,1629,9,45
1824,1655,9,38
1825,652,8,29
1826,873,4,22
1826,991,4,22
1826,1677,2,7
1825,1707,7,31
1826,2017,5,26
1825,2290,9,44
1825,2666,8,41
1825,3264,7,36
1826,1766,5,31
1826,2739,3,18
1827,255,3,13
1827,473,2,10
1827,991,2,8
1826,1374,5,32
1827,1291,1,3
1826,1507,5,26
76,1757,7,25
75,1767,10,29
1827,1779,1,5
1827,1930,1,3
77,1938,2,10
76,2010,6,30
77,2186,2,10
1825,2317,10,40
1826,2333,6,31
1825,2381,10,47
77,2529,1,5
75,2567,9,34
76,945,4,23
75,1013,9,39
76,1285,3,18
75,1520,6,27
76,68,7,41
76,324,6,28
76,414,6,28
76,620,6,36
76,809,5,23
76,1055,5,29
76,1972,7,37
76,2029,7,26
76,2061,7,31
77,36,2,9
76,741,5,24
75,799,10,42
76,895,5,21
75,1058,10,39
77,1178,2,10
75,1320,8,29
76,1306,4,20
77,1842,5,30
77,2268,3,15
77,2677,2,11
76,3031,3,18
77,1141,1,5
75,1567,7,30
76,1350,4,26
76,1526,4,22
75,1528,7,34
76,580,7,38
76,683,6,33
77,1176,2,11
76,1378,4,26
77,1238,2,7
76,1699,3,17
77,755,3,12
77,2952,2,11
77,3002,1,3
77,3316,1,4
1826,80,7,33
1824,1522,10,32
1825,664,10,33
1825,938,8,42
1825,989,9,44
1825,1233,8,35
1824,1512,10,46
1825,1602,7,25
1825,1636,7,35
1826,267,7,36
1825,763,10,40
1826,168,6,23
1826,564,8,39
1826,680,7,27
1826,2574,5,28
1826,2620,4,22
1825,2646,9,33
75,3027,8,28
75,3044,8,42
76,2028,6,23
76,2230,7,37
76,2479,5,25
76,2693,5,24
75,2803,8,41
76,2543,5,21
77,2014,3,12
77,2995,1,3
76,3066,4,18
1825,3187,8,38
1826,303,4,23
1826,391,5,27
1826,625,5,31
1826,1233,3,17
1826,3206,3,13
1827,2378,1,5
1825,2401,10,44
1825,2868,9,33
1826,3245,3,17
1825,3298,8,37
1825,3380,8,36
1826,2042,7,31
1826,2592,6,27
1826,2651,5,23
1827,141,1,3
1826,172,4,21
1827,153,2,7
1827,207,1,5
1827,256,1,4
1826,1174,3,16
1827,509,1,5
1827,551,1,4
1827,911,3,18
1827,984,3,15
1825,1128,9,29
1826,15,8,40
1826,1037,7,29
1825,1145,10,47
1827,1226,2,11
1827,1274,2,10
1826,1381,7,38
7,1503,1,3
8,332,2,11
1758,407,2,11
7,518,6,27
7,559,5,31
7,750,4,27
7,1167,3,16
8,585,1,3
7,591,6,36
7,603,6,37
8,658,1,3
7,804,4,23
8,681,1,5
7,807,4,27
8,930,1,4
7,1112,3,15
8,810,1,3
7,927,4,23
7,1041,4,28
8,1169,1,5
7,1340,3,14
7,1360,3,13
7,1443,4,20
7,1533,3,16
1827,1577,1,4
1826,1581,5,31
1825,1625,8,34
1827,176,5,22
1826,1482,7,27
1827,1617,1,4
1825,1714,9,43
7,1839,2,10
7,1864,5,21
7,1889,3,12
7,1961,2,9
7,1976,2,9
76,2009,9,44
76,2019,9,46
76,2064,8,38
76,2082,9,41
77,2141,4,28
7,2221,4,28
7,2278,2,8
76,2486,7,32
77,2449,3,14
77,2515,3,18
7,2605,1,5
75,2612,10,47
7,2621,1,3
7,2660,2,10
77,2737,4,20
77,2739,3,13
7,2810,2,9
7,2817,1,4
77,2880,3,12
77,2925,3,17
7,2970,2,8
7,3009,1,3
77,3199,2,11
7,3360,1,3
8,1809,1,4
8,1891,1,3
8,1978,1,4
7,2191,3,18
7,2347,3,16
7,2542,5,26
7,2601,3,15
7,2979,4,24
7,3120,5,33
8,35,4,27
8,2238,2,8
8,2610,1,5
7,3025,5,33
7,3344,2,7
8,2850,1,5
9,1936,1,5
75,3456,9,32
76,3144,6,29
76,3261,5,29
77,1811,5,30
76,3312,5,33
78,1821,1,5
77,2929,5,30
77,3076,2,11
77,3104,2,7
77,3260,2,10
78,1943,2,9
77,3251,4,27
78,2334,2,7
77,3016,4,22
76,3400,7,29
78,2507,1,3
1757,60,10,47
1757,75,2,9
8,506,4,27
8,1064,3,17
9,95,2,11
1757,98,5,22
5,121,1,4
5,127,2,8
1757,144,1,4
1757,149,2,10
9,176,2,7
5,177,9,46
5,195,1,4
1820,210,5,22
5,216,3,13
5,220,7,29
5,224,8,31
9,230,1,3
1758,1558,1,3
7,1700,2,8
8,414,4,28
8,1113,3,12
8,1119,2,7
8,1266,1,4
7,1748,3,18
9,237,1,3
1757,249,3,17
7,269,7,27
5,302,3,16
1819,552,8,35
1819,594,9,32
1819,625,9,30
1820,281,5,24
1820,347,5,32
1820,775,3,16
1820,864,3,12
1818,1069,10,42
1818,1582,10,41
1819,879,9,34
1819,1079,8,33
1819,1243,7,37
1820,248,6,34
1820,563,5,24
1819,995,8,32
1819,1065,8,37
1819,1298,7,35
1819,1392,8,36
1820,1408,3,17
1818,1700,10,29
1820,596,6,34
1820,641,5,25
1820,1029,5,22
1820,1166,3,15
1820,1438,4,21
1819,1592,8,31
1821,306,1,4
5,344,1,4
5,371,1,4
60,249,9,41
61,75,6,37
1755,251,7,25
1755,344,8,38
1755,346,4,18
60,395,10,35
1755,396,1,5
0,403,3,13
1757,405,1,5
1755,417,1,5
1755,419,2,10
0,424,2,8
5,425,5,27
0,428,4,20
0,436,1,4
8,606,4,25
9,452,1,3
5,456,4,28
1755,445,3,16
1755,448,1,4
60,451,10,43
1755,483,3,18
61,493,4,25
60,506,9,42
1755,519,1,5
1755,587,1,4
60,611,10,46
61,9,8,37
1755,622,2,11
60,710,10,34
61,731,4,20
60,799,10,37
1755,836,1,5
1755,846,2,8
61,848,4,28
61,872,3,15
1755,1009,1,5
1755,1379,1,5
1755,1537,1,4
1756,1854,2,11
1755,2067,5,31
1756,2143,2,7
1755,2451,5,25
1755,2989,4,18
1755,3070,3,13
1755,3147,3,12
1755,3423,2,9
1755,3474,2,7
1756,161,1,4
1755,260,10,38
1757,553,2,11
1757,593,4,22
1757,847,2,8
1757,958,2,11
1757,1124,1,4
1757,1416,2,11
1757,1439,1,4
1758,282,1,5
1756,295,1,4
1755,409,3,13
1755,495,6,34
1755,503,8,32
1755,513,5,24
1755,537,6,29
1755,579,4,26
1755,609,6,32
1755,1628,2,8
1756,659,1,4
1756,673,1,5
1755,781,4,25
1755,990,5,26
1755,1102,4,25
1755,1208,1,5
1755,1335,2,10
1755,1408,2,11
1755,1493,3,14
1755,1798,6,26
1755,2940,6,31
1756,314,3,15
1756,461,4,19
1756,704,2,11
1756,796,3,14
1756,887,3,12
1756,899,1,4
1755,1345,3,12
1756,193,4,18
1756,1001,3,14
1756,1196,3,16
1756,1322,2,11
1756,1495,2,9
1756,1504,1,3
1756,1594,2,11
1756,1611,2,8
1756,1720,1,5
1756,1792,3,15
1757,144,1,5
5,1857,1,4
5,1887,1,3
5,1904,7,28
5,1911,8,30
5,1928,8,42
1756,1958,2,7
1755,1964,7,39
1755,1984,6,35
1755,2171,6,27
1755,2288,5,27
1755,2377,6,30
1755,2731,4,25
1755,3054,4,28
1755,3181,4,27
1756,2051,4,27
1756,2080,4,23
1756,2279,2,9
1756,2789,1,3
1755,2889,5,31
1755,3261,5,21
1755,3393,3,17
1756,1939,4,25
1756,2066,4,21
1756,2233,3,12
1756,2295,3,13
1755,2624,6,34
1755,2941,6,36
1755,3480,4,27
1756,1948,4,18
5,1950,8,32
5,1961,8,27
5,2080,1,4
5,2092,2,8
5,2137,1,4
5,2195,3,14
5,2809,1,3
5,2829,1,3
62,2222,6,32
62,2671,5,25
61,3074,9,28
62,3156,4,24
63,2140,3,12
63,2362,2,7
61,2504,10,30
63,2547,2,10
61,2806,9,29
63,2812,2,7
61,2821,9,31
62,3101,4,21
63,2153,2,7
62,2516,7,36
63,2207,3,16
63,2548,3,16
63,2736,2,7
64,1962,1,5
1755,2506,6,29
1756,2619,2,7
61,2811,10,36
62,31,9,42
63,2658,3,17
61,2941,10,37
1756,3107,1,5
1755,3415,5,26
1756,3131,1,3
1756,3167,1,5
61,3181,9,30
62,2285,7,40
62,2685,7,31
63,2835,3,12
1813,177,7,40
1813,237,6,25
1813,301,6,33
1813,1033,5,27
1814,255,2,9
1814,482,2,7
1813,804,6,34
1812,920,10,46
1813,969,5,32
1812,1365,10,38
1813,1385,4,27
1812,1412,10,34
1812,1478,9,41
1813,1041,7,28
1813,1183,5,32
1813,1311,5,29
1813,1358,5,23
1813,1447,5,25
1813,1659,4,22
1814,471,3,17
1814,619,3,14
1814,768,2,9
1813,1747,4,19
1814,191,3,15
1814,514,3,13
62,2045,9,44
61,3101,10,37
62,160,9,43
62,180,8,31
62,193,9,39
62,425,8,30
62,1233,4,22
63,412,2,7
62,511,5,28
62,521,7,28
62,792,6,33
62,805,6,25
63,463,2,8
62,517,6,34
63,589,3,16
62,877,7,30
63,881,2,10
62,1021,7,37
63,989,3,18
63,1099,1,4
63,1376,1,5
62,1597,5,25
63,1135,2,10
64,873,1,3
64,895,1,3
62,1558,5,22
62,1839,9,38
62,1869,10,32
62,2802,7,31
63,2138,4,26
64,1938,3,17
63,2110,5,32
64,2509,1,4
61,3320,10,32
62,1768,9,44
62,2349,8,36
63,1964,5,24
63,2381,4,24
64,2542,1,4
62,3160,6,28
61,3185,10,31
62,3294,4,28
61,3361,9,41
62,639,6,36
63,2947,1,5
62,3481,4,19
1814,710,4,18
63,813,2,9
1814,818,2,11
63,2162,4,20
62,2402,9,41
63,1295,1,3
63,1341,1,3
1814,1550,1,4
1812,1655,8,39
1812,1732,8,41
63,2833,4,20
63,2899,4,20
63,3126,3,13
63,3243,2,11
63,3249,2,8
63,3326,1,5
64,2123,1,3
64,2511,1,3
63,3105,3,15
64,911,1,5
64,2664,2,9
64,2740,2,8
64,2879,1,3
1813,165,9,44
1813,337,9,34
1813,492,9,46
0,532,2,11
0,630,3,13
0,701,1,4
0,730,4,26
0,781,2,10
0,841,3,17
0,848,1,4
0,923,1,4
1813,989,8,34
1814,69,6,28
0,1075,4,20
0,1258,3,16
0,1283,1,4
1813,1283,7,32
1813,1285,6,27
1813,1793,10,37
1813,1800,10,46
1813,2101,9,32
1813,2281,8,37
1813,2613,8,31
1813,2980,6,28
1813,2984,6,34
1813,3052,6,37
1814,859,3,18
1813,931,7,35
1813,1074,7,30
1813,1357,7,30
1814,118,6,27
1814,315,6,25
1814,814,4,26
1814,1391,3,12
1814,1583,3,14
1815,257,1,4
1815,266,1,3
1815,309,1,5
0,1422,3,15
0,1441,3,13
0,1480,1,4
0,1539,1,5
0,1622,1,5
0,2079,4,27
1,441,2,11
1814,1664,3,18
1813,1710,7,34
1814,1508,4,20
0,1880,1,5
62,1939,10,43
1,1964,2,11
62,2256,10,45
0,2313,2,11
1,2136,2,10
62,2660,7,40
62,2856,7,33
0,2904,3,18
1,174,1,3
0,213,5,24
0,215,5,24
0,249,7,31
1,565,1,4
0,766,5,33
1,349,2,8
0,376,5,22
0,439,7,39
1,173,6,36
1,523,2,8
1,609,1,4
0,669,6,27
0,809,7,25
0,1257,6,37
0,1555,4,18
0,1587,3,14
0,1611,2,10
0,1628,2,7
0,1645,2,11
1,256,4,22
1,785,2,8
1,1030,1,5
1,1082,2,7
1,1152,2,11
1,1155,2,9
0,1707,3,17
1,1292,2,7
1,1361,2,11
1750,106,5,27
1750,110,7,26
1750,114,1,4
1750,117,9,29
1750,123,7,40
1750,134,7,31
1750,178,5,25
1750,207,1,5
1750,209,3,18
0,311,8,41
1,329,4,28
1750,391,2,8
1750,476,2,9
1750,477,3,17
1750,482,2,11
1750,515,3,12
1750,609,2,8
1750,887,2,8
1750,905,3,14
0,1028,6,29
1,943,3,18
0,1074,6,23
0,1124,4,19
1,931,3,12
1750,1108,1,3
1,1196,4,21
2,811,2,10
2,994,1,5
1750,1220,2,9
1750,1265,1,5
1750,1267,1,4
1750,1397,1,4
1751,189,1,4
1750,1430,1,5
1751,193,1,3
1,1369,4,25
2,1036,1,3
1750,1465,1,3
1751,538,1,5
1,1267,4,24
2,480,3,18
1,1053,4,26
1,1088,4,19
0,1103,7,38
0,1216,6,31
1750,1373,2,7
1750,1378,2,9
1750,1418,2,11
0,1649,4,21
1,1390,4,28
1,1451,4,20
1,1470,4,20
0,1739,5,29
0,1779,4,24
0,1790,6,34
0,1993,9,46
0,2146,4,25
0,2294,7,28
0,2430,5,30
0,2475,5,32
0,2712,4,23
0,2884,5,21
0,2893,3,15
0,2913,4,27
0,2968,3,17
62,2989,8,35
0,3004,3,18
0,3051,4,27
0,3093,3,14
0,3272,4,20
0,3353,2,9
0,3485,2,7
1,369,2,9
1,618,1,3
1,2077,3,16
1,2514,1,3
1,2576,1,3
1,2577,1,4
1,2601,1,3
1,2631,2,9
1,3010,2,8
1,3012,1,5
1,3142,1,4
0,3308,4,27
62,3389,6,33
64,1815,4,24
63,1952,8,38
0,2008,1,4
0,2072,5,28
0,2171,5,26
0,2237,1,4
0,2296,1,4
0,2338,1,3
0,2448,3,14
0,2531,2,11
0,2540,2,11
63,2544,7,34
62,2844,9,46
63,1853,8,30
0,1942,5,33
0,2673,2,8
0,2702,2,11
0,2921,1,5
0,2983,1,3
63,3187,5,27
65,2027,1,3
0,2044,3,16
0,2047,4,27
1,1793,1,5
1,2023,1,4
64,2079,4,22
64,2496,4,28
64,2699,4,27
64,2885,3,16
0,2960,2,11
0,3020,2,11
64,3043,1,5
0,3116,2,8
0,3259,1,3
0,3261,1,3
0,3302,1,5
62,3397,6,28
63,2949,4,27
63,3293,3,15
64,1945,4,23
64,2044,1,4
64,2151,3,14
64,2874,2,10
64,2970,2,10
64,3062,1,4
63,3338,4,28
64,3351,1,5
62,3354,7,28
0,3482,4,23
1,221,6,32
2,547,3,17
1814,1772,5,27
1814,1830,4,19
1813,1952,10,33
1814,2101,4,25
2,2109,1,3
1810,1837,8,40
1811,2035,3,18
1811,2117,2,9
1813,2251,9,28
1809,2252,9,45
1813,2324,8,37
1814,535,5,21
1814,1012,2,8
1809,2354,10,41
1810,1952,8,41
1810,2000,7,33
1809,2201,10,45
1814,2434,4,21
1809,2503,10,29
1809,2510,9,30
1810,1578,3,18
59,1747,9,40
60,1721,6,23
61,759,5,29
61,1015,3,18
61,1096,3,16
60,1186,8,39
60,1338,8,40
61,1394,3,16
60,1685,7,39
61,1749,1,3
62,156,1,5
60,1615,5,21
61,647,6,23
60,1279,9,30
61,1395,4,21
61,1493,3,12
60,1574,9,41
62,62,3,13
61,243,8,40
61,324,8,37
61,1649,1,4
61,1715,2,8
62,407,1,4
62,624,1,5
62,664,1,5
60,1405,9,28
61,1078,5,23
60,1582,9,44
61,120,9,37
61,700,7,27
61,798,7,41
61,885,6,32
60,1391,10,43
61,1705,3,18
62,188,2,7
62,357,3,17
62,385,3,17
62,659,1,4
60,1526,10,36
61,1009,7,27
60,1666,9,36
61,1445,5,22
62,993,2,11
62,1127,1,5
62,1163,1,4
62,1214,1,4
1812,1924,2,8
62,1957,3,15
1809,3187,10,43
1809,3479,9,32
1810,1800,9,37
1810,1966,10,38
62,1991,2,9
1810,2011,9,33
1810,2033,8,34
60,2141,10,47
61,2055,7,28
61,2204,6,26
1810,2513,8,30
1814,2541,3,14
1810,2588,5,23
1814,2618,3,15
1814,2646,3,15
1809,2651,10,35
1813,2703,7,29
1814,2965,3,18
1809,2980,9,42
1810,72,6,27
1809,222,10,42
1809,413,10,29
1810,186,1,3
1809,640,8,41
1810,79,7,37
1810,251,5,21
1810,256,5,32
1810,1009,4,20
1810,1428,1,3
1810,1603,1,4
1813,2983,7,32
1810,2989,5,25
1810,2998,6,31
1813,3038,7,26
1814,175,5,21
1814,231,4,18
1814,252,4,26
1814,670,5,24
1814,833,3,17
1814,2016,5,22
1814,2705,3,14
1810,3105,5,30
1809,3110,9,41
1810,3114,5,24
1810,3265,5,21
1811,78,1,3
1809,1612,6,29
1811,673,1,3
1811,807,1,5
1811,882,1,3
1810,1013,5,26
1810,1108,4,25
1810,1218,3,15
1808,1630,10,29
1809,1128,9,44
1810,1037,5,26
1809,1230,8,33
1809,1563,7,29
1810,1637,3,15
1811,2571,2,8
1811,2805,2,11
1811,3118,2,7
1811,3182,2,7
1810,3467,5,28
1812,1920,2,9
1810,3189,6,24
1811,1,1,5
1811,292,3,12
1811,834,1,3
1811,1264,1,3
1814,3298,2,11
1811,3408,1,4
1814,3449,1,4
1815,33,1,4
1815,1848,1,5
1815,2210,1,4
1815,2240,1,3
1810,3341,5,21
1811,3462,2,7
1811,3468,2,11
1814,3474,2,8
1810,3482,5,33
1811,2239,4,23
1812,2213,1,5
1810,2246,9,34
1811,2205,5,21
1812,2027,2,11
1812,2144,2,8
1810,2232,10,46
1812,2305,2,7
1810,2348,9,32
60,2476,7,41
61,2479,5,29
62,2100,3,15
60,2511,10,37
1812,2688,1,4
1810,2706,9,31
60,2710,8,30
62,2715,1,4
62,2756,1,4
1811,2761,5,21
1811,3051,5,29
60,3088,8,27
1810,3249,8,29
1810,3343,7,36
1811,2230,6,37
1811,3052,5,28
61,3418,4,19
1811,3498,4,24
1812,2202,2,8
1812,2750,2,10
60,2895,9,37
60,3459,7,32
61,2625,7,33
61,3096,5,30
60,3121,9,30
61,3357,5,25
62,1915,4,25
61,2652,7,40
62,1878,4,27
62,2225,4,19
62,2229,4,28
61,2559,7,25
62,2578,3,12
60,3264,9,28
62,2993,3,13
62,3266,1,5
1753,127,2,9
1753,455,9,31
1809,493,10,30
1753,630,6,29
1809,716,9,34
1810,54,8,27
1810,400,6,35
1754,719,4,24
1755,77,1,4
62,152,5,33
1755,396,1,4
1753,603,6,25
1753,850,6,35
1753,857,7,40
1809,932,9,33
1753,997,5,29
1753,1107,4,20
1809,1244,8,34
1810,21,8,40
1810,533,7,28
1810,904,6,27
1810,1193,4,24
1810,1335,4,18
1811,554,3,14
1811,833,3,14
1811,1094,2,7
1811,1250,1,5
1812,77,1,5
1811,1301,2,11
1812,362,1,5
1809,1455,9,38
1810,382,7,35
1810,886,6,29
1809,1416,9,32
1810,29,8,39
1753,37,10,42
1810,49,8,28
1753,88,3,17
1753,93,7,32
1753,240,6,24
1753,306,7,32
1753,389,4,27
1753,457,3,15
1753,608,7,38
1753,772,1,4
1753,825,1,4
1754,257,2,10
1754,295,1,5
1753,1256,2,11
1753,1309,1,5
1754,398,1,5
1753,433,2,8
1754,664,1,5
1753,727,3,16
1753,765,4,19
1753,803,3,17
1753,978,1,5
1753,1124,1,3
1753,1416,1,5
1754,100,1,4
3,151,4,24
1753,185,2,11
3,215,1,4
3,231,10,46
1753,1326,1,4
1754,270,2,10
3,272,1,5
3,379,4,26
3,510,2,10
3,784,1,3
3,831,3,14
3,854,1,3
3,1133,3,15
3,1153,3,14
3,1166,2,8
3,1345,1,3
3,1374,3,17
3,1431,1,4
3,1432,3,16
3,1470,1,4
3,1523,1,5
3,1530,2,9
3,1576,2,8
4,480,1,4
1757,974,3,17
1757,1187,4,20
1757,1270,1,3
1757,1561,1,4
1757,1616,2,9
1758,456,1,5
5,467,2,8
5,504,5,29
8,528,5,31
5,681,1,4
5,712,2,8
5,755,4,25
5,780,1,3
5,790,1,4
5,795,2,8
5,892,3,15
5,906,5,25
5,927,4,23
5,930,1,3
5,933,4,26
5,958,1,3
1753,742,4,20
1753,1087,2,8
4,1221,1,5
5,1404,2,9
4,1463,1,5
1811,1465,1,3
4,1473,1,3
3,1527,3,12
5,1643,1,4
5,1647,3,17
1753,1557,2,8
3,1636,2,7
1811,1696,1,3
1811,1734,1,4
3,1771,7,33
3,1791,1,4
3,1827,4,25
3,1845,5,27
3,1874,8,30
3,1886,1,4
3,1934,2,9
3,1991,4,18
3,2016,5,22
3,2030,1,4
3,2214,1,4
3,2302,2,11
3,2303,2,8
3,2432,5,32
3,2481,1,4
3,2553,5,25
3,2707,2,8
3,2857,1,5
3,2982,1,4
3,3079,1,4
3,3085,1,3
4,2975,1,5
3,3276,2,9
3,3326,1,3
4,1649,1,3
1819,1690,8,34
7,1779,8,30
4,1790,3,13
1827,1801,3,12
7,1957,10,44
7,2054,5,23
7,3091,6,33
8,2309,2,11
7,2604,6,34
7,2712,6,30
7,2809,6,23
7,2968,6,23
7,3027,6,29
7,3099,7,26
7,3179,4,25
7,3270,4,28
7,3332,2,7
7,3409,3,18
8,2139,3,18
8,2189,3,16
8,2424,3,17
8,2669,2,9
7,3233,4,21
8,2233,4,26
7,3216,5,27
7,3251,5,30
8,2054,4,20
8,2144,4,19
8,3330,2,9
7,3397,3,12
8,3016,3,18
9,1873,2,8
4,2024,2,7
4,2147,3,18
9,2197,1,3
4,3072,2,8
4,3076,1,4
4,3151,1,5
1753,610,5,31
1753,892,3,17
1753,1063,3,18
1753,1157,3,14
1753,1422,3,18
1753,1432,4,26
1753,1822,3,17
1753,1859,1,4
1753,1861,4,26
1753,1906,7,38
1753,1943,6,24
1753,1966,4,22
1753,1984,6,35
1753,2083,3,13
1753,2207,2,7
1753,2242,1,3
1753,2458,2,11
1753,2600,3,13
1753,2743,1,5
1753,2782,4,20
1753,2832,2,10
1753,2843,1,4
1753,2868,2,8
1753,2980,3,13
1753,3045,1,5
1753,3203,3,17
1753,3327,1,5
1753,3395,2,9
1753,3488,1,3
1754,18,4,26
1754,102,3,13
1754,758,4,25
1753,927,5,31
1754,1160,3,12
1754,1166,3,17
1754,1170,3,13
1754,1395,2,10
1754,1650,1,4
1754,1700,1,3
1754,1895,1,3
1754,2060,1,4
1754,2123,1,3
1754,2860,1,5
1754,2881,2,7
1753,2891,4,21
1753,3376,1,3
1755,59,2,11
1755,417,1,4
62,1437,2,10
1753,1536,5,31
60,1743,10,42
61,644,9,34
62,224,5,30
61,484,10,34
61,725,8,41
61,874,9,38
61,894,9,36
61,1001,8,29
62,450,6,29
62,923,4,23
61,1113,8,38
62,1183,2,7
61,1244,7,26
61,1590,6,25
62,511,5,29
63,264,1,4
61,1287,8,36
61,1291,8,42
61,1485,7,27
62,161,6,23
62,1096,3,16
